username,tweet,review
AleYazbeck,"dia 28/04 vamos parar o Brasil contra a reforma da previdência e terceirização , greve geral!!!!",0
TicoMachado,"Tem gente preocupado com o Lula e com a Dilma , ambos espancados diariamente, mas contra a volta da censura? Que censura? Tah loco rapaz?!",1
rfukui,"defender a industria da carne é defender quem ta no poder, é defender quem votou pró terceirização e pela reforma da previdencia .",0
folhadomate_com,Deputados criticam aprovação da Lei da Terceirização ; ministro defende reforma http:/www.folhadomate.com/noticias/geraldeputados-criticam-aprovacao-da-lei-da-terceirizacao-ministro-defende-reforma … via @folhadomate_com,0
fernandobabu,"Quem ainda repete discurso de político sobre terceirização e reforma da previdência E, dispõe de algumas horas... http://fb.me/7RWFqQGYp",0
Antonio_m4n037,"Reforma da Previdência Terceirização Se devolver o Brasil aos índios,é capaz de levarmos flechada",-1
valeriosobral,"Pois é mentir para o povo o que Lula e o PT vêm fazendo desavergonhadamente na tentativa de antecipar a campanha... http://fb.me/6uOPCHTt8""",-1
FranciscoMorad3,"Tramp pode ser louco + é patrióta. E qr saber, melhor ter um louco como Tramp, porém honesto e patrióta. Q ter LULA , TEMER, Dilma, Aécio. pic.twitter.com/GGaUqy4uI6",-1
sanuvas,Centrais convocam #grevegeral p28 de abril contra a terceirização e reforma da Previdência . http://extra.globo.com/noticias/brasil/centrais-convocam-greve-para-28-de-abril-contra-terceirizacao-reformas-da-previdencia-trabalhista-21121547.html …http://fb.me7ccFEdnnA,0
ikmkoji,"RTUOLNoticias: Nos EUA, Dilma critica terceirização e reforma da Previdência de Temer http://ift.tt/2nrHghk",0
MgracaGalvao,Um País que Educação é tratada pelo jornalismo tabajara como SERVIÇO https://twitter.com/brasil247/status/910083120749309953 …,-1
DomingosOrnelas,Denise Gentil: Jovens não terão futuro com a reforma da Previdência e terceirização do Temer; ouça en… http:/www.viomundo.com.br/denunciasdeni se-gentil-os-jovens-nao-terao-futuro-com-a-reforma-da-previdencia-e-a-terceirizacao-do-temer-ouca-a-entrevista.html … via @viomundo,-1
ivantunes,PF descobre desvios de R$ 200 milhões em contratos com a Venezuela durante governo Dilma . Base do esquema era no RS http://fb.me/5whHw1rtH,0
CacoBrasil2,"Dilma tem 40% e venceria no 1º turno, indica pesquisa Ibope - ATÉ UM PROGRAMADO ACIDENTE ... http://g1.globo.com/politica/eleicoes/2014/noticia/2014/03/dilma-tem-40-e-venceria-no-1-turno-indica-pesquisa-ibope.html?utm_source=twitter&utm_medium=share-bar-desktop&utm_campaign=share-bar …",0
vitortcartoons,"Depois da reforma da previdência , terceirização rolando na câmara. Golpe é golpe né pai.",-1
AAPJR_Oficial,Trabalhadores e aposentados se unem em mais um ato contra Reforma da Previdência e Terceirização . Aposentados e... http://fb.me/1ZG9m0f8p,0
NanciPerri,Verdade!! Dupla : Cabral  Lula !! DilmaCabral .... deu no que deu !!,-1
faeldorapha,terceirização e reforma da previdência : digamos que deu ruim clã,-1
Edu70sp,"Braço direito do Temer, Ministro do Lula e vice da CEF com a Dilma . Sofre de amnésia a deputada comunista que adora fazer compras nos EUA ? https://twitter.com/manudeputada/status/905192053205864450 …",-1
igorgadelham,"Via @estadao : Placar da terceirização mostra que governo terá dificuldade para aprovar reforma da Previdência - http://economia.estadao.com.br/noticias/geral ,placar-da-terceirizacao-mostra-que-governo-tera-dificuldade-para-aprovar-reforma-da-previdencia,70001711059 …",0
jacynhasp,Eu sou contra a REFORMA DA PREVIDENCIA E A TERCEIRIZAÇÃO . Copie e cole no seu mural. #TotalmenteContra,-1
ateudispor_,"Teto dos gastos, passou Reforma do EM, passou Terceirização irrestrita, passou Reforma da previdência , vai passar?",-1
gibanlroman,Cidades têm protestos contra reforma da Previdência e terceirização http://g1.globo.com/politica/noticia/cidades-tem-protestos-contra-reforma-da-previdencia-e-terceirizacao.ghtml?utm_source=twitter&utm_medium=share-bar-smart&utm_campaign=share-bar …,0
GilZaky,"Todos os brasileiros (as) precisam entender de forma clara: o STF é petista e é por isso"" que Lula/ Dilma e a corja ainda não estão presos!""",0
jorgeluizcarang,"A conta do golpe chegou cidadão, Reforma da Previdência , Terceirização com o fim da proteção ao trabalhador . #DiaDaVergonha",-1
claudia_affonso,"REFORMA DA PREVIDÊNCIA , TERCEIRIZAÇÃO TOTAL, direitos do trabalhador ameaça dos e suprimidos. Mas o assunto do... http://fb.me/4OtgHOnqz",-1
jeanclaudio9996,Manifestantes protestam em Fortaleza contra a Reforma da Previdência e Terceirização http:/dlvr.it/NmpgYZpic.twitter.commY2qliD1T1,0
palomaborgeso,"Não a reforma trabalhista, não a reforma da previdência e não a terceirização !!! #EuApoioAGraveGeral #greve #grevegeralsim",-1
PovoComLula,Divulgação de grampos de Lula e Dilma por Moro foi para turbinar Impeachment e favorecer Temer: http:/goo.gl/UKEoaI #MoroamigodeCunhapic.twitter.com9NLZiIURpZ,0
CorretorDino,Moro impede acesso dos advogados de Lula a extratos bancários falsificados pelos procuradores http:/vilaluzita.com.br/wp/2017/09/20/moro-impede-acesso-dos-advogados-de-lula-a-extratos-bancarios-falsificados-pelos-procuradores … POR QUE MORO?,0
rodrigogpego,"O cara tá falando da terceirização anta. Eu sou contra essa reforma da previdência deste jeito, ela deve ser revista.A trabalhista eu apoio",1
TiaBiba49,"Precisando urgente um alongamento desses Kira. Só com muita ginástica prá enfrentar Reforma da Previdência , Trabalhista e #terceirização ! pic.twitter.com/Xc6XsGjP1l",-1
tarlouze,Terceirização e Reforma Trabalhista podem piorar situação da Previdência – Cotidiano… https:/evsarteblog.wordpress.com/2017/03/23/ter ceirizacao-e-reforma-trabalhista-podem-piorar-situacao-da-previdencia-cotidiano-cotidiano …pic.twitter.comn2VBBqDA88,0
denerdidone,@Nilson_Leitao a favor ou contra a terceirização ? A favor ou contra a reforma da previdência ?,0
marlonscampos,"BLÁ BLÁ BLÁ PROVAS ZERO QUANTO MAIS PERSEGUE MAIS LULA CRESCE, DANÇARAM O GOLPE FRACASSOU !",-1
renatoalvesdf,Reforma da Previdência e Terceirização ampla e irrestrita. Trabalhador defender isso é igual boi comemorar convite pra churrasco.,-1
marcoskalil,Qual o tamanho da indigência moral e intelectual de quem sustenta que a reforma da previdência e a terceirização ... http://fb.me/6074oLMyV,0
purposeexiy,"Fico rindo das burrices que o brasileiro comete vamo tirar a Dilma que tudo vai melhorar"" um ano depois o temer que desmatar a Amazônia""",-1
caranovanocongr,URGENTE! MORO FECHA O CERCO CONTRA LULA EM DEPOIMENTO À LAVA JATO DE ROBERTO TEIXEIRA(VEJA O VÍD… https:/www. newsatual.com/urgente-moro-fecha-o-cerco-contra-lula-em-depoimento-a-lava-jato-de-roberto-teixeiraveja-o-video … via @NewsAtual2017,0
rldgp,Aécio Neves precisa consultar um psiquiatra urgentemente. O recalque deste sujeito é caso de estudo https://twitter.com/JornalOGlobo/status/772653039039557633 …,-1
MadalenaLemess,Terceirização e Reforma Trabalhista podem piorar situação da Previdência via @blogdosakamoto http:/blogdosakamoto.blogosfera.uol.com.br/2017/03/23/terceirizacao-e-reforma-trabalhista-podem-piorar-situacao-da-previdencia …,0
edumenezzes,"Paralisação geral dia 31 de março!!! Contra a lei da terceirização , contra a reforma da ... http://fb.me/8vOiE1LQy",0
itsRaynniere,Cidades têm protestos contra reforma da Previdência e terceirização http://ift.tt/2nmMYMw #Raynniere #RaynniereEmRede #BuyRaynniereOnItu …,0
PTnoSenado,Trabalhadores da Educação saem às ruas contra terceirização e reforma da Previdência https:/www. brasildefato.com.br/2017/03/27/tra balhadores-da-educacao-saem-as-ruas-contra-terceirizacao-e-reforma-da-previdencia/ … | via . @Brasil_de_Fatopic.twitter.com48VnyIOa8S,0
realities_tv,"Espero q vc não seja rico e sim milionário, q não viva de salário. Q se a lei da terceirizaçao e a reforma da prev.entrar vc vai sofrer",-1
xthiaguim,"Se somar a lei de terceirização com a reforma da previdência , o que temos é o fim do trabalho formal no Brasil, fim do estado de direito",-1
marcosmafm,Cidades têm protestos contra reforma da Previdência e terceirização http://g1.globo.com/politica/noticia/cidades-tem-protestos-contra-reforma-da-previdencia-e-terceirizacao.ghtml?utm_source=twitter&utm_medium=share-bar-desktop&utm_campaign=share-bar …,0
joeduardoaraujo,"A @MPF_PGR , Raquel Dodge, pedindo nova prisão de Aécio Neves em 3, 2, 1? Ou o pedido ficará para as Calendas Gregas? O Tempora! O Mores!",-1
thadeuhso,"você já discursou em favor da terceirização e reforma da previdência quando estava no poder, esqueceu?",1
GuiIhermee_,"Vão engolir a reforma da previdência , terceirização ,tomar no cu trabalhando calado só pra não assumir que foi fizeram merda apoiando o Temer",-1
_UmaPausa,- Reforma do ensino médio: Instrução para mãos de obras. - Lei da terceirização : Garantir que a mão de obra seja... http://fb.me/2QL3JDUWb,-1
Sandrohng,"VC eh a favor de terceirização , da reforma da previdencia e trabalhista.... https://twitter.com/cesaramferreira/status/857991696310816768 …",0
AlphaQueiroz,"AÍ VEM O @Estadao E A @folha QUE SÃO VENDIDOS AO @LulapeloBrasil DIZER QUE O LULA LIDERA AS PESQUISAS PARA PRESIDENTE EM 2018, ME POUPE !!!!",-1
Dalfolinho2,"Agora eles lembram do fator social? Então larga de mão a reforma da previdência , a revogação da CLT através da terceirização , etc.... https://twitter.com/CarvalhoSuzete/status/846374201418285061 …",0
totitiana,A gente se esforça pra lutar contra a reforma dá previdência e aí vem a terceirização plmdds,-1
JornalLeiloes,"Votação da terceirização não ameaça reforma da Previdência , diz Meirelles http:/dlvr.it/Nj7Q53pic.twitter.comwahPoGUEi4",0
Paulopes,"‘Eles estão mexendo com um político que não roubou', diz Lula sobre investigações https://glo.bo/2fDFkg5",0
rodrigogpego,"A direita não é contra a terceirização . Somos contra a reforma da previdência , pq ngm sabe a real situação.",-1
sergiorocas,"Caro, para ser um simples tenente se faz necessário ter nível superior. O cara é Capitão. A Dilma não foi terrorista, mas ele é. Sei...",-1
orro007,As lições da cobertura da Globo das denúncias de Janot contra Lula e Dilma . Por Willy Delvalle http:/www. diariodocentrodomundo.com.br/as-licoes-da-cobertura-da-globo-das-denuncias-de-janot-contra-lula-e-dilma-por-willy-delvalle … via @Diário do Centro,0
CentenoMath,"aí o filho tenta esconder as propagandas da reforma da previdência , da terceirização , da reforma do EM...",-1
berieux,"Síntese da entrevista de Marina à Globonews. Contra a terceirização , a reforma da previdência e o teto de gastos. http://brasil.elpais.com/brasil/2017/04/06/politica/1491509969_229718.html …",0
Beto1berto,Placar da terceirização mostra que não será fácil aprovar reforma da Previdência http:/www.gazetadopovo.com.br/vida-publicap lacar-da-terceirizacao-mostra-que-nao-sera-facil-aprovar-reforma-da-previdencia-df5a5f71wh5q6qfcojk51109z …,0
verlinoperes,|HOJE| Ato contra a terceirização aprovada na Câmara e contra a Reforma da Previdência ! http://fb.me/10a5HLgwt,-1
deise_fatuma,"Desmonte dos direitos sociais, terceirização , reforma da previdência ... Lá vai o Brasil desmoronando da ladeira!!!",-1
dener1,"#Corrupção #Dilma _Rousseff #Lula Para 86% da população brasileira, PT é o partido mais corrupto da história: Uma… http:/dlvr.it/PpYDLmpic.twitter.comzg20DM3ZyA",-1
lipedutra,Até agora não ouvi a opinião da OAB sobre a reforma da previdência e a PEC da terceirização . Eles que costumam ter opinião para tudo...,0
rrrodsilva,"Reforma da Previdência , desmonte das leis trabalhistas, terceirização e lista fechada no legislativo. Essa é a... http://fb.me/8QFAdH8gP",-1
Brasil_Etico,"Movimentos sociais protestam na Av. Paulista contra reforma da Previdência e terceirização http:/ln.is/g1.globo.com/sao-pauJNGaN … -CALMA, O TEMER NÃO VOTA!",0
radioaparecida,http:/www. a12.com/radio-aparecida/noticias/detalhescnbb-critica-reforma-da-previdencia-e-diz-que-terceirizacao-e-acabar-com-o-emprego-do-trabalhador … CNBB critica reforma da previdência e diz que terceirização é acabar com o emprego do trabalhador #terceirização,0
LucasFernandes,"A reforma da previdência além de não resolver o problema, ela piora. A lei de terceirização não diminui o custo da mão de obra.",-1
Vladyson,12 estados têm atos contra reforma da Previdência e terceirização http://ln.is/g1.globo.com/politic/zh0Pl …,0
2018_Lulala,"@ktrem10 pelo q entendi seria protesto à favor"" da terceirização , da reforma da previdência e da corrupção.""",0
laioncastro,"Há perseguição a Lula ? Creio que sim. Mas que ele e o PT transformam isso em discurso, é inegável. O mesmo se deu com o golpe - e foi golpe.",0
NAVARRO_LIVRE,"New post: Nos EUA, Dilma critica terceirização e reforma da Previdência de Temer - UOL"" http:/ln.is/noticias.uol.com.brieR83 …""",0
fuckinsonic,reforma da previdência terceirização https://twitter.com/twentypiIotos/status/844237010571268096 …,0
jpacheco_adv,PT x PSDB Ministra x Gilmar Mendes- TSE a caminho de aliviar situação da presidente Dilma ! Pizza ?? http:/blogdopco.com.br/tse-a-caminho-de-aliviar-situacao-da-presidente-dilma …,-1
lcrive,"Queda da Dilma salvou o país de virar Venezuela,hoje país saiu da maior recessão de s/história consequência da corrupção e incomPeTenciaDoPT",1
rafaelpguy,É ruim o proj. da Terceirização ? É ruim a reforma da previdência ? Ruins são os corruptos ladrões q nos governam. #VemPraRua26Mar #Lute,-1
alefrota_ebooks,Encerrei o Bandido mandando em seu crachá e Dilma ; dois merecedores guerreiros vai sair para,0
anaclara_ac92,Sim! E com 14Milhões de desempregados eles ainda inventaram q era p causa da reforma da previdência e da terceirização . O povo quer trabalho,-1
marinaschneider,"E vamos nós ladeira abaixo... Terceirização , reforma trabalhista e da previdência . Objetivo: acabar com direitos dos trabalhadores. https://twitter.com/chico_dangelo/status/843862600769306624 …",-1
RafaelC224,"O Mbl já falou, tanto da terceirização , quanto da reforma da previdência , aliás falaram muito, você está mal informada!!!",0
Gnello,"Evo Morales, outro amigo do Lula q a exemplo de Maduro quer se perpetuar no poder alterando a Constituição q limita reeleições na Bolívia",-1
pedroluizsn,País tem protestos contra reforma da Previdência e terceirização | Brasil 247 http://www.brasil247.com/pt/247/brasil/288053Pa%C3%ADs-tem-protestos-contra-reforma-da-Previd%C3%AAncia-e-terceiriza%C3%A7%C3%A3o.htm … via @brasil247,0
NoticiaCamacari,Placar da terceirização mostra que não será fácil aprovar reforma da Previdência http:/camacarinoticia.com.br/placar-da-terceirizacao-mostra-que-nao-sera-facil-aprovar-reforma-da-previdencia …,0
ParlaTube,@nelsonpelegrino Dep. Nelson Pellegrino (PT-BA) fala sobre o projeto da terceirização e Reforma da Previdência http://youtu.be/d66X1tJE2pU,0
Ericks4ntos,"A #VidaPosGolpe tb trouxe reforma autoritária do ens médio, desmonte da previdência , enfraquecimento da indústria e produção, terceirização",-1
polibempisos,Se entrar com agravo perde e SE entrar com Recurso no STF Perde. ? Pq Lula ñ tem mais Foro Priv. sou ignorante? Ou vc que substimou-me ?,0
hugofiorelli,"TEM MEDO LULA ,COM OS MILITARES A COISA É DIFERENTE. https://twitter.com/hugofiorelli/status/911168714392981504 …",-1
palestra77,#JornaldaCultura Reforma da previdência e terceirização é importante para o Brasil só os petralhas são contra eles querem um país pobre,1
anndrebelem,Terceirização que era um dos projetos dela assim como a reforma da previdência ...sei,0
